id,full_nr,name,ks,material,commentary,event_type,location,start,end,before_Christ,country_and_unit,participants_role,participant,parish,text,class,technique,parameter,unit,value,museum_abbr,musealia_mark,musealia_seria_nr,musealia_queue_nr,musealia_additional_nr,collection_mark,collection_queue_nr,collection_additional_nr,element_count,legend,is_original,initial_info,damages,state,color,additional_text,type
2051810,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,13.0,,1.0,,,,,hea,,,foto
2334041,AM _ 34144 A 909:1,Plekitükk,909.0,pronks,,,,,,,,,,,,,,,,,AM,_,34144.0,,,A,1.0,,1.0,"Kogunud põllult metalliotsijaga M. Mandel, H. Pauts, T. Toome 12. 11. 1999",,,,hea,,,arheoloogiline leid
3171643,AM _ 13738:166/4 P 3254,Loewis of Menar'i pitser vapiga,3254.0,orgaaniline aine,lakk,valmistamine,,1701,1900,ei,  ,,,,,,,diameeter,cm,"2,3",AM,_,13738.0,166.0,4,P,,,1.0,Õpetatud Eesti Seltsi kogust,1.0,,Mõranenud,rahuldav,,"Loewis of Menar - Liivi-, Eesti-, Kuramaa aadlikud",pitser/templijäljend
2827319,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,,,1.0,,0.0,,,hea,,,fotonegatiiv
2729601,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,,,1.0,,1.0,,,hea,,,foto
2034022,,,,,,,,,,,,,,,,,,,,,AM,_,2008.0,,,F,,,1.0,,,,,hea,,,foto
3647243,ETMM _ 7722 M 398:1/21:3,"Hugo Schütz, tervituskiri hotellilt ""Rossija"", Usbekistan, 1968",398.0,paber,,,,,,,,,,,,,masinal kirjutamine,,,,ETMM,_,7722.0,,,M,1.0,21:03,1.0,,1.0,,,rahuldav,,,kiri
3634420,ETMM _ 11502 M 39:1/83:2,"Kiri, Eller, Heino, Ofelia Tuisk Ellu Ellerile",39.0,paber,,isiklik ja pereelu,,,,,  ,autor,"Tuisk, Ofelia",,,,,,,,ETMM,_,11502.0,,,M,1.0,83:02:00,1.0,,1.0,,,rahuldav,,,kiri
235626,ETMM _ 7932 Gk 220,Õhtulehe teatrikuu karikatuurivõistluse töö: Maskid,220.0,paber,,konkursid - ülevaatused,,1970,,ei,Eesti  ,,,,,,tušš,kõrgus,cm,"15,3",ETMM,_,7932.0,,,Gk,,,1.0,,1.0,,,hea,mustvalge,"""JAMAKA""",karikatuur
2321195,AM _ 23153 A 498:448,Kahli ktk,498.0,savi,,,,,,,,,,,,,,,,,AM,_,23153.0,,,A,448.0,,1.0,Kaevanud M.Mandel 1977.a.,,,,hea,,,arheoloogiline leid
2687632,,,,,,,,,,,,,,,,,,,,,AM,_,12810.0,20.0,,F,1.0,,1.0,,1.0,,,hea,,,foto
3912325,ETMM _ 12142:229/4 T 232:1/220:4,"Leo Kalmeti kogutud teatrikoolide dokumendid, brošüürid",232.0,paber,,teatriharidus,,1909,1935,ei,Eesti  ,koguja,"Kalmet, Leo",,,,,,,,ETMM,_,12142.0,229.0,4,T,1.0,220:04:00,1.0,,1.0,"tutvustavad broschüürid, Leo Kalmeti käsikirjalised väljakirjutused Saksa teatrikoolide kohta; Lulu Kitzberg- PappeliTeatrikooli tutvustus ja õppekavad(. L. Kitzberg-Pappeli autograaf)",,hea,,"tutvustavad broschüürid, Leo Kalmeti käsikirjalised väljakirjutused Saksa teatrikoolide kohta; Lulu Kitzberg- PappeliTeatrikooli tutvustus ja õppekavad(. L. Kitzberg-Pappeli autograaf)",väiketrükis
2512126,AM _ 25159:538 M,denaar,,hõbe,,valmistamine,linn Tiel,1002,1014,,  ,emiteerija,Heinrich II,,,,,kaal,g,1.24,AM,_,25159.0,538.0,,M,,,1.0,,,mündiaare,,määramata,,"G. Hatz 1968, B2",münt
2079480,AM N 16176:1,Üldvaade ENSV Riikliku Ajaloomuuseumi suurele ekspositsioonisaalile Suurgildi hoones.,16176.0,fotomaterjal>film>atsetaattselluloosfilm,,valmistamine,,23.08.1963,,,  ,autor,"Pippar, B.",,,,fotograafia>mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,1.0,,1.0,,1.0,,,hea,,,fotonegatiiv
2333286,AM _ 30296 A 670:1,Viljahõõrumiskivi ktk,670.0,kivi,,,,,,,,,,,,,,,,,AM,_,30296.0,,,A,1.0,,1.0,Korjatud asulakohalt,,,,hea,,,arheoloogiline leid
2694654,,,,,,laulupeod,,17.07.1965,18.07.1965,ei,Eesti  Tallinn,,,,,,,,,,ETMM,_,9127.0,,,Mo,1.0,28:11:00,1.0,,1.0,,,hea,,,foto
3535671,ETMM _ 10896 T 293:1/13:47,"Marje Parikas, fotod loomingulisest tegevusest, esinemised Rootsis, Võinuks ju juhtuda",293.0,paber,,teater,,,,,  ,seosisik,"Parikas, Marje",,,,fotograafia,,,,ETMM,_,10896.0,,,T,1.0,13:47,1.0,,1.0,,,hea,,,foto
2397858,AM _ 1590/R F 1136,Sõnnikuvedu,1136.0,fotomaterjal>fotopaber>hõbeželatiinpaber,Agfa-Lupex,pildistamine,,1946,,ei,Eesti  ,,,,,,fotograafia>mustvalge fotograafia,kõrgus,cm,"11,2",AM,_,1590.0,,R,F,,,1.0,,1.0,,,hea,,,foto
4086973,ETMM _ Fk 43217/r,"Punamütsike, Draamateater, 1969, osades: Miilits - Aksel Küngas, Nastik - Ellen Puudist",43217.0,fotomaterjal,,teater,,1969,,ei,  ,seosorganisatsioon,Draamateater,,,,,filmikaader,60 x 60 mm,1,ETMM,_,,,,Fk,,r,1.0,,1.0,TB130321,,rahuldav,,,fotonegatiiv
3071552,ETMM _ 7378 M 14:1/73:1,"Postkaart, Karl Leinus, Tervitused 1. maiks",14.0,paber,,kultuur,,1963,,ei,  ,osaleja,"Leinus, Karl",,,,,,,,ETMM,_,7378.0,,,M,1.0,73:01:00,1.0,,1.0,,,rahuldav,,,postkaart
2809838,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,8.0,,1.0,,1.0,,,hea,,,fotonegatiiv
2756962,,,,,,,,,,,,,,,,,,,,,ETMM,_,12662.0,48.0,,Af,48.0,T,1.0,Teater Vanemuise plakatid aastatest 2008-2009,1.0,10.-13.09.2009,,hea,,,plakat
2073533,AM N 5635:155,Allee Toomemäel,5635.0,fotomaterjal>emulsioon>hõbeželatiinemulsioon,,pildistamine,,1900,1920,,Eesti  Tartu,,,,,,fotograafia>mustvalge fotograafia,kõrgus,cm,9,AM,,,,,N,155.0,,1.0,,1.0,,äärtes hõbepeegel,hea,,,fotonegatiiv
3699180,AM _ 12932:84 G 451,"graafika, Pelissieri portree",451.0,paber,,mehe portree,,,,,  ,autor,"Weger, A",,,,terasegravüür,kõrgus,cm,"28,6",AM,_,12932.0,84.0,,G,,,1.0,,1.0,,"koltunud, niiskuskahjustused",rahuldav,,,graafika
2487783,AM _ 4028 F 4233:25,"Peipsi kalurikolhoosid, 1940.a. loodud esimesed kolhoosid ja muud ENSV kolhoosid 1951.a.",4233.0,fotopaber,,kolhoosid/ühismajandid,,1951,,ei,Eesti  ,,,,,,,lehe kõrgus,cm,"11,8",AM,_,4028.0,,,F,25.0,,1.0,,1.0,,,hea,,,foto
2197705,,,,,,teater,,1958,,ei,  ,esineja,"Laidla, Silvia",,Foto: rolliportreed: Silvia Laidla,nimetus lähtedokumendil,must-valge foto,,,,ETMM,_,12576.0,243.0,,T,2.0,09:09,1.0,"Näitleja Silvia Laidla isikukogu (dokumendid, fotod, esemed)",1.0,,,hea,,,foto
3213470,AM _ 16612:427/1 P 6081,Tartumaa politseivalitsuse saadetiste pitsat,6081.0,puit,käepide,valmistamine,,1888,1917,ei,  ,,,,,,treimine,diameeter,cm,"3,3",AM,_,16612.0,427.0,1,P,,,1.0,,1.0,,"Metallosa korrodeerunud, Veidi kulunud",rahuldav,,"ЮРЬЕВСКОЕ УЕЗДНОЕ ПОЛИЦЕЙСКОЕ УПРАВЛЕНIЕ ЛИФ. ГУБ. 
ПЕЧАТЬ 
ДЛЯ 
ПАКЕТОВЪ
",pitsat
2708863,,,,,,muuseumi kogumistegevus,vabariik Eesti NSV,13.05.1961,27.06.1961,ei,NSVL  ,,,,,,,,,,AM,_,16647.0,3.0,,F,34.0,,1.0,,1.0,,,hea,,,foto
1619172,ETMM _ 12470:45 T 187:3/53:Ar,"Noot:trükis:klaviir: Strauss,Johann: Der Zigeunerbaron:operett:Mustlasparun",187.0,paber,,teater,,1885,,ei,  ,teksti autor,"Schnitzer, J.",,,,käsikiri,laius,cm,20,ETMM,_,12470.0,45.0,,T,3.0,53:Ar,1.0,"Leitud Uue tn. maja nr.20 renoveerimise käigus 1980, muuseumis avastusfond",1.0,"M.Joka's jutustuse järgi lib.J.Schnitzer
Verlag von Aug.Cranz in Hamburg
koori-sopranhääled, noodikirjutaja käsikiri
esietendus:1885;199 lk.",rebendid,rahuldav,,"kõvade pruunikirju kaantega, keskel valge osa, kuhu ilukirjas trükitud pealkiri,esileht trükitud ilukirjas mustade tähtedega, kaunistuseks taimne ornament, templid:Stadt Theater; Theater Direction Geoerg Svickel, Emil Richter; hääled noodikirjutaja käsikiri,suur noodipaber, tekst gooti šriftis",noodid
2043311,AM F 5819:83,"XII üldlaulupidu 28.-29. juunil 1947, Tallinnas.
Leo Kalmeti lavastatud vabaõhuetendus ""Lembitu"" Juhan Sütiste draama ""Ristikoerad"" ainetel Tallinna laululaval.
Esiplaanil udune Lembitu. Taustal kokku kogunenud mungad. Taga paistab Tallinna vana laululava koos rõduga, millele on ehitatud puidust lava vabaõhuetenduse jaoks.  ",5819.0,hõbeželatiinpaber,,laulupeod,hoone - rajatis Tallinna lauluväljak,29.06.1947,,ei,Eesti  Tallinn,,,,,,mustvalge fotograafia,laius,cm,"9,7",AM,,,,,F,83.0,,1.0,,1.0,,,hea,,,foto
3142442,,,,,,isiklik ja pereelu,,1987,,ei,Eesti  Tallinn,,,,,,,kõrgus,cm,10,AM,,,,,P-,,,1.0,,1.0,,,hea,,Kutse matusele. Tallinn 1987.,väiketrükis
2046435,AM F 3661:29,Sauga sild (Vana Pärnu),3661.0,fotomaterjal>fotopaber>hõbeželatiinpaber,,sõjad,,,,,  ,,,,,,fotograafia>mustvalge fotograafia,kõrgus,cm,23,AM,,,,,F,29.0,,1.0,,1.0,,,hea,,Foto kleebitud albumilehele.,foto
2305595,ETMM _ 12600:121 M 512:1/4:30,Postkaart: Vello Orumets: Mali Vabariik,512.0,paber,,kirjavahetus,,,,,  ,osaleja,"Orumets, Vello",,,,,,,,ETMM,_,12600.0,121.0,,M,1.0,04:30,1.0,Vello Orumetsa kogu üle antud Leo Kikase poolt 13.09.2012.,1.0,,,hea,,,postkaart
2048383,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,16.0,,1.0,,,,,hea,,,foto
3959492,ETMM T 93:311/Ar,Kunstide kiitus,93.0,paber,,näitekirjandus,,,,,  ,autor,"Schiller, Friedrich von",,,,trükkimine,trükise maht,lk,43,ETMM,,,,,T,311.0,Ar,1.0,,1.0,,kaaned puuduvad,rahuldav,,Heino Waks Teatriarhiiv,väiketrükis
2741048,,,,,,kogumine/leidmine,,13.05.2002,,ei,  ,üleandja,"Vilde, Ivar",,,,,,,,AM,,,,,F,5.0,,1.0,,1.0,,,hea,,,foto
2768982,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,,,1.0,,0.0,,,hea,,,fotonegatiiv
3087391,,,,,,kultuur,,,,,  ,seosisik,"Tamarkin, Aron",,,,käsitsi kirjutamine,kogus,tk,4,ETMM,_,7774.0,,,M,1.0,123:01:00,1.0,,1.0,,,rahuldav,,,kutse
2067993,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,138.0,,1.0,,,,,hea,,,foto
3252454,,,,,,kirjavahetus,,1978,,ei,  ,teksti autor,"Lott, Jüri",,,,,dokumendi maht,lk,4,ETMM,_,12813.0,83.0,,T,1.0,08:05,1.0,Ferdinand Veike T 467,1.0,T467:1/8:12-14,,hea,,,kiri
2763084,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,,,1.0,,1.0,,,hea,,,fotonegatiiv
2513958,,,,,,,,,,,,,,,,,,,,,AM,_,4291.0,24.0,,F,,,1.0,,0.0,,,hea,,,foto
2044946,AM F 5819:18,"XII üldlaulupidu 28.-29. juunil 1947, Tallinnas.
Rahvariietes rahvatantsijad esinemas rahvakunstiõhtul 12. üldlaulupeo eelõhtul Kadrioru staadionil. Segarühma tantsijad on koondunud paaridesse, fotole on jäädvustatud tõste, kus noormehed hoiavad neidudel pihast ja tõstavad nad üles. 
",5819.0,hõbeželatiinpaber,,laulupeod,hoone - rajatis Kadrioru staadion,27.06.1947,,ei,Eesti  Tallinn,,,,,,mustvalge fotograafia,laius,cm,"14,6",AM,,,,,F,18.0,,1.0,,1.0,,,hea,,,foto
2329413,AM _ 29553 A 580:3779,Sõrmus,580.0,pronks,,,,,,,,,,,,,,,,,AM,_,29553.0,,,A,3779.0,,1.0,Saadud Mati Mandeli juhatatud kaevamistel 1983-1990 aastatel. (II kaevand),,,,hea,,,arheoloogiline leid
3057892,,,,,,ballett,,1976,,ei,Eesti  Tartu,seosorganisatsioon,Teater Vanemuine,,,,,kõrgus,cm,59.5,ETMM,_,9318.0,,,Af,106.0,T,1.0,,1.0,,,hea,,,plakat
3020330,ETMM _ 8364 M 1:489/Ar,Musikalisches Fremdwörterbuch.,1.0,paber,,trükkimine/ avaldamine,linn Stuttgart,,,,Saksamaa  ,kirjastaja,Carl Grüninger,,,,trükkimine,trükise maht,lk,64,ETMM,_,8364.0,,,M,489.0,Ar,1.0,,1.0,,,hea,,Peeter Süda mälestuse  jäädvustamise ühing,väiketrükis
2746039,AM N 2890,8. Eesti Laskurkorpus. Nooremleitnant Võhma  779. suurtükipolgust,2890.0,hõbeželatiinemulsioon,,portreteerimine,,,,,  ,,,,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,,,1.0,,1.0,,Hõbepeegel üle kogu pinna,hea,,,fotonegatiiv
2797305,AM N 16916:2,Fotonegatiiv,16916.0,fotomaterjal>emulsioon>hõbeželatiinemulsioon,,pildistamine,,26.09.1964,,,Eesti  Tallinn,autor,"Pippar, B.",,,,fotograafia>mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,2.0,,1.0,,1.0,,,hea,,B.Pippar,"fotonegatiiv, fotonegatiiv"
4040846,ETMM _ 9884 M 231:2/444:1,"""Pidulik avamäng"" puhkpilliorkestrile. Klaviir ja partituur",231.0,paber,,komponeerimine,,,,,  ,autor,"Podelski, Gennadi",,,,käsitsi kirjutamine,,,,ETMM,_,9884.0,,,M,2.0,444:01:00,1.0,,1.0,,,hea,,,käsikiri
1395173,,,,,,KVIS sündmus puudub,,,,,  ,autor,"Didõk, Sergei",,"Digifoto: kleit Saima Priksi moekollekstioonist, 2006. ",nimetus lähtedokumendil,fotograafia,,,,AM,,,,,Dg,8.0,,1.0,"Saima Priks kinkis oma kollektsioonid perestroika, glasnost jpt 2003. aastal muuseumile (vt.akt 6607; AM35274 -AM35292)

",1.0,"Kleit Saima Priksi ""Linasest kollektsioonist"", 2006. Sarnane kleit on arvel Eesti Ajaloomuuseumi tekstiilikogus.",,hea,,Saima Priks.,digitaalne kujutis
2322290,AM _ 29884 A 580:6185,Spiraalid,580.0,pronks,,,,,,,,,,,,,,,,,AM,_,29884.0,,,A,6185.0,,1.0,Saadud Mati Mandeli juhatatud kaevamistel 1983-1990 aastatel. (II kaevand),,,,hea,,,arheoloogiline leid
2328933,AM _ 32995 A 807:326,Kvartsikillud,807.0,kivi,,,,,,,,,,,,,,,,,AM,_,32995.0,,,A,326.0,,1.0,Kaevanud A.Kriiska 1997.a. I kalme äärevarest,,,,hea,,,arheoloogiline leid
4029963,ETMM _ 5477 T 10:1460/Ar,"Die Baukunst I Band, Altertum",10.0,paber,papist kaaned,arhitektuuriajalugu,,,,,  ,autor,"Hartmann, K.O.",,,,trükkimine,raamatu maht,lk,241,ETMM,_,5477.0,,,T,1460.0,Ar,1.0,,1.0,,,rahuldav,,Eesti Selts Estonia teatri raamatukogu,raamat
229217,ETMM _ 12087:66 M 27:2/59:9,"Finaletto operetist ""Kalurineiu"" häälele ja meeskoorile klaverisaatega",27.0,paber,,muusika,,,,,  ,,,,,,käsitsi kirjutamine,,,,ETMM,_,12087.0,66.0,,M,2.0,59:09:00,1.0,,1.0,koor,,hea,mitmevärviline,koor,"käsikiri, laul/ vokaalmuusika"
2826314,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,1.0,,1.0,,1.0,,,hea,,,fotonegatiiv
2056889,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,76.0,,1.0,,,,,hea,,,foto
2605251,,,,,,laulupeod,,27.06.1969,29.06.1969,ei,Eesti  Tallinn,,,,,,,,,,ETMM,_,8209.0,,,Mo,1.0,56:01:00,1.0,,1.0,,,hea,,,foto
216566,,,,,,,,,,,,,,,,,,,,,ETMM,_,11768.0,91.0,,Af,114.0,T,1.0,iga aastaselt teatrist saadud,1.0,M.Schisgal;10.02.1991,,hea,mustvalge,asukoht: mapp: Eesti Draamateater: TD 27:27,plakat
2785568,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,3.0,,1.0,,1.0,,,hea,,,fotonegatiiv
3780043,ETMM T 402:979/Ar,Дорога в Соугес,402.0,paber,,trükkimine/ avaldamine,linn Moskva,1938,,ei,Vene  ,kirjastaja,Искусство,,,,trükkimine,raamatu maht,lk,82,ETMM,,,,,T,979.0,Ar,1.0,,1.0,,,rahuldav,,,raamat
3974316,ETMM _ 11660 M 397:2/18:1,Seenekantaat. I Carmen Veris,397.0,paber,,komponeerimine,,1978,,ei,  ,autor,"Sumera, Lepo",,,,käsitsi kirjutamine,dokumendi maht,leht,6,ETMM,_,11660.0,,,M,2.0,18:01,1.0,,1.0,,,rahuldav,,Seenekantaadi I osa bass-baritonile ja puhkpillide kvintetile,"käsikiri, muusikateos"
3652389,ETMM _ 8343 M 9:2/42:3,Eleegia a-moll. Visand,9.0,paber,,muusika,,,,,Eesti  ,,,,,,käsitsi kirjutamine,,,,ETMM,_,8343.0,,,M,2.0,42:03:00,1.0,Mart Saare isikukogu M9,1.0,lisaks visandid klaveriteostele ja soololaulule,"koltunud, kulunud, rebenenud",halb,,,käsikiri
3825681,ETMM _ 11191 M 22:1/180:1,"Sõnavõtt, Aavik,Juhan, Ljudmilla Hellat-Lemba 60.juubeliks",22.0,paber,,muusikaharidus,,,,,  ,koostaja,"Aavik, Juhan",,,,,,,,ETMM,_,11191.0,,,M,1.0,180:01:00,1.0,,1.0,,,hea,,,käsikiri
4302871,ETMM _ 9320 Mo 1:1/158:4,"Foto, Setud Eesti Muuseumi juures 1922",1.0,fotomaterjal,,muuseumitöö,,1922,,ei,  ,,,,,,,,,,ETMM,_,9320.0,,,Mo,1.0,158:04:00,1.0,,1.0,,,rahuldav,,,foto
3153361,ETMM _ 5429 T 10:3/374:4,Foto lavastusest Nobeli auhind Estonia Teatris,10.0,fotopaber,,pildistamine,,,,,  ,autor,J. & P. Parikas,,,,mustvalge fotograafia,kõrgus,cm,"8,5",ETMM,_,5429.0,,,T,3.0,374:04:00,1.0,,1.0,,,hea,,,foto
3944193,AM _ 12117:1 G 3703,Pio Clementino muuseumi sisevaade,3703.0,paber,,muuseumid,,,,,  ,autor,"Feoli, Vincenzo",,,,vasegravüür,kõrgus,cm,76.3,AM,_,12117.0,1.0,,G,,,1.0,,1.0,,"määrdunud, koltunud",hea,,,graafika
1253829,,,,,,muusikainstrumentide valmistamine,linn Tallinn,1913,,ei,Eesti  ,autor,"Kristal, August",,Kitarr (August Kristal),nimetus lähtedokumendil,,pikkus,cm,94,ETMM,_,12276.0,4.0,,Mi,,,1.0,Pillikogu,1.0,"Üldine kirjeldus: 6-keelne hispaania tüüpi kitarr. Kõlalaud kuusest, korpus kasest. Kõlaaugu ümber intarsiatehnikas mustast puust ning pärlmutterornamentidega kaunistused. Kõlalaua tagumises otsas ning äärtes intarsiatehnikas kaunistused. Sõrmlaud 22 krihviga, lakitud puidust, 5., 7. ja 12. krihvivahed on märgistatud ringikujuliste pärlmuttertähistustega. Kitarrikael puust, kruviga reguleeritav, mustaks värvitud, lakiga viimistletud. Pingutid (mehaniigid) metallist hammasratasmehhanismiga ning luust nuppudega. Ülemine sadul mustast plastist, alumine sadul metallist. Roop mustaks värvitud puidust, otstest lehvikukujuliste kaunistusega, keelenupud erinevast puidust, osaliselt pärlmutterkaunistustega. Kõlalaua lõppviimistlus: lakk naturaalsel puidul. Korpuse viimistlus: punakas peits, lakk. 
Mõõdud: Pikkus: 94 cm. Kõlakasti pikkus: 47 cm. Sõrmlaua pikkus: 47 cm. 
Kõlakasti laius: 34,5 cm / 28,5 cm. Kõlakasti paksus: 8,5 cm. Kõlaaugu läbimõõt: 8 cm.
Säilivus rahuldav, kõlalauas on praod, mida on püütud parandada ning paranduskohti punase lakiga lakitud. Sõrmlaual ning kõlalaual mängimisest tulenevad kulumisjäljed. Kaks krihvi on poolikud, põhi on osaliselt korpusest lahti.
Instrument on valmistatud 1913. aastal August Kristali töökojas. Muuseumile annetati pill Jekaterina Põldma poolt 2008. aastal.","Kõlalauas on praod, mida on püütud parandada ning paranduskohti punase lakiga lakitud. Sõrmlaual ning kõlalaual mängimisest tulenevad kulumisjäljed. Kaks krihvi on poolikud, põhi on osaliselt korpusest lahti.
",rahuldav,, Muuseumile annetati pill Jekaterina Põldma poolt 2008. aastal.,muusikainstrument
2746408,AM N 3137,8. Eesti Laskurkorpus. Leitnant,3137.0,film,,portreteerimine,,,,,  ,,,,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,,,1.0,,1.0,,,hea,,,fotonegatiiv
3996748,ETMM _ 12327 M 397:2/74:1,"Muusika dokumentaalfilmile ""Meie aeg""",397.0,paber,,komponeerimine,,21.10.1975,24.10.1975,ei,  ,autor,"Sumera, Lepo",,,,käsitsi kirjutamine,dokumendi maht,leht,20,ETMM,_,12327.0,,,M,2.0,74:01:00,1.0,,1.0,,,rahuldav,,,"käsikiri, muusikateos"
223327,ETMM _ 11880:12 Af 1592:13/M,"Plakat. Tallinna Konservatoorium 1975.a. lõpetajate kontsert-aktus. 18.06.1975 Estonia kontserdisaalis. Esinevad lõpetajad. Kaastegevad: TRK segakoor ja sümfooniaorkester. Kontsertmeistrid: Mari-Ann Aljaste, Viive Pajuri. Orelil Tiit Kiik. Dirigent Vallo Järvi.",1592.0,paber,,,,,,,,,,,,,trükkimine,kõrgus,cm,83.8,ETMM,_,11880.0,12.0,,Af,13.0,M,1.0,saadud iga-aastaselt muusikaorganisatsioonidelt,1.0,"18.06.1975  ""Estonia"" kontserdisaalis. Esinevad lõpetajad. Kaastegevad: TRK segakoor ja sümfooniaorkester. Kontsertmeistrid: Mari-Ann Aljaste, Viive Pajuri. Orelil Tiit Kiik. Dirigent Vallo Järvi. Üks palakt eesti keeles, teine vene keeles.",murdejooned,hea,heleroheline,"18.06.1975  ""Estonia"" kontserdisaalis. Esinevad lõpetajad. Kaastegevad: TRK segakoor ja sümfooniaorkester. Kontsertmeistrid: Mari-Ann Aljaste, Viive Pajuri. Orelil Tiit Kiik. Dirigent Vallo Järvi. Üks palakt eesti keeles, teine vene keeles.",plakat
2720572,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,,,1.0,,1.0,,,hea,,,foto
2820849,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,1.0,,1.0,,1.0,,,hea,,,fotonegatiiv
2317040,AM _ 13749 A 375:95,Helmes,375.0,klaas,,,,,,,,,,,,,,,,,AM,_,13749.0,,,A,95.0,,1.0,Saadud A. Freidenthalilt 1938.a.,,,,hea,,,arheoloogiline leid
2230613,,,,,,,,,,,,,,,,,,,,,ETMM,_,2563.0,,,T,1.0,49:138,1.0,,1.0,,,hea,,,kava
4086537,ETMM _ Fk 42809/k,"Pulmapäeval, Vene Draamateater, 1964, osades: Mihhail Zabolotnõi - A. Sokolvski, Vassili Zabolotnõi - V. Sirin, Njura - K. Grigorjeva",42809.0,fotomaterjal,,teater,,1964,,ei,  ,seosorganisatsioon,ENSV Riiklik Vene Draamateater,,,,,filmikaader,24 x 36 mm,1,ETMM,_,,,,Fk,,k,1.0,,1.0,TB130321,,rahuldav,,,fotonegatiiv
3435822,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,3.0,,1.0,"Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud esemed/albumid.

",1.0,,,hea,,,foto
3625759,ETMM _ 7461 Fk 39165/r,"Tuleristsed, Teater Estonia, 1957, osades: Linda – Meta Kodanipork, Madis – Aaro Pärn, Katja – Olga Lund",39165.0,film,,pildistamine,,1957,,ei,Eesti  Tallinn,autor,"Alla, Armin",,,,mustvalge fotograafia,negatiivi formaat,60 x 60 mm,1,ETMM,_,7461.0,,,Fk,,r,1.0,,1.0,,,määramata,,,fotonegatiiv
4116983,ETMM _ 11409 M 145:1/9:1,"Käsikiri, Kõrvits, Harri-Noor kaardivägi, puhkpilliorkestri seade Rein Ploom",145.0,paber,,komponeerimine,,1949,,ei,  ,seade autor,"Ploom, Rein",,,,käsitsi kirjutamine,,,,ETMM,_,11409.0,,,M,1.0,09:01,1.0,,1.0,,,rahuldav,,,käsikiri
2757895,,,,,,teatrietendused,,15.11.2003,,ei,  ,,,,,,,,,,ETMM,_,12674.0,9.0,,Af,9.0,T,1.0,Endla teatri plakatid aastatest 2003-2005,1.0,,,hea,,,plakat
227978,ETMM _ 11928 Sk 155,"skulptuur, Laulupeolt tulles: poiss ja 2 neidu rahvariietes, Tõstamaa, Anseküla,  1978, täisfiguurid",155.0,puit,,karikatuurid,,,,,  ,,,,,,nikerdamine,kõrgus,cm,31,ETMM,_,11928.0,,,Sk,,,1.0,,1.0,"puunikerdus (käsitsi tervenisti tehtud); poiss ja kaks neidu rahvariietes, poisil ja neiul Tõstamaa riided, teisel neiul Anseküla riided; poiss seisab kahe neiu vahel, veidi tagapool, hoides mõlemat kätt neidude puusadel; neidudel käed ees rinnal vaheliti; puuskulptuuril põletatud muster (peamiselt riietel); naerul näod; skulptuur all põletatud tekstid: Tõstamaa, anseküla; 1978; Made in hand, Tallinn; Loorents",,hea,valge,"Tõstamaa, Anseküla; 1978; Made in hand, Tallinn; Loorents",skulptuur
2059368,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,92.0,,1.0,,,,,hea,,,foto
2055205,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,373.0,,1.0,,,,,hea,,,foto
3775506,ETMM _ 5827 Fk 10678/k,"Don Pasquale, Teater Estonia, 1947, osades: Don Pasquale – Aaro Pärn, Malatesta – Karl Ots",10678.0,film,,pildistamine,,1947,,ei,Eesti  Tallinn,autor,"Alla, Armin",,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,ETMM,_,5827.0,,,Fk,,k,1.0,,1.0,,,rahuldav,,,fotonegatiiv
2484769,,,,,,,,,,,,,,,,,,,,,ETMM,_,9132.0,,,Mo,1.0,18:05,1.0,,1.0,,,hea,,,kava
4282683,ETMM _ 11337 T 10:1/257:1,Teater Estonia Kontserdisaali üürimise raamat 1923-1925,10.0,paber,,teatritegevus,,1924,1925,ei,Eesti  ,seosorganisatsioon,Teater Estonia,,,,käsitsi kirjutamine,dokumendi maht,leht,23,ETMM,_,11337.0,,,T,1.0,257:01:00,1.0,,1.0,,"kortsus, köide lahti, tahma kahjustus",rahuldav,,,raamat
2687572,,,,,,,,,,,,,,,,,,,,,AM,_,12807.0,12.0,,F,2.0,,1.0,,1.0,,,hea,,,foto
2737238,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,2.0,,1.0,,1.0,,,hea,,,foto
